13201;Bagno Europa;71;;http://www.bagnoristoranteuropa.com/;Comacchio;Porto Garibaldi;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13201;
13070;Bagno villa celeste;;;www.villaceleste.eu;Cesenatico;Cesenatico;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13070;
13210;Bagno Paradiso;83;;http://www.paradisoristorante.it/;Comacchio;Porto Garibaldi;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13210;
13457;Bagno 46;46 sud;madeinrimini@libero.it;http://www.battigia46rimini.it/;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13457;
13780;Bagno Acquario Da Leo;47;;;Bellaria - Igea Marina;Igea Marina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13780;
13094;Bagno Perla;22;;;Comacchio;Lido degli Estensi;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13094;
13831;Bagno Guerrino;;;;San Mauro Pascoli;San Mauro Mare;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13831;
13832;Bagno Olimpia;20;info@bagnoolimpia.it;http://www.bagnoolimpia.it/;Gatteo;Gatteo a Mare;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13832;
12786;Bagno Conchiglia Lido;185;info@conchiglialido.it;http://www.conchiglialido.it/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12786;
12901;Bagno Mediterraneo;65;;;Cervia;Pinarella;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12901;
13097;Bagno Kapogiro;25;;;Comacchio;Lido degli Estensi;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13097;
13117;Bagno Prestige;23;;;Comacchio;Lido delle Nazioni;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13117;
12970;Bagno bertino;;;;Cesenatico;Valverde;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12970;
13274;Bagno Marisol;;;;Ravenna;Marina di Ravenna;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13274;
13089;Bagno Oro;17;ozor@libero.it;http://www.bagnooro.com/;Comacchio;Lido degli Estensi;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13089;
13020;Bagno luigi;;;;Cesenatico;Villamarina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13020;
13293;Bagno Waimea;;magiusnc@gmail.com;http://www.bagnowaimea.it/;Ravenna;Marina di Ravenna;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13293;
13114;Bar Bagno Oasi;20;;;Comacchio;Lido delle Nazioni;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13114;
13261;Bagno Dolce Lucia;;sweet.lucy@virgilio.it;http://www.dolcelucia.com/;Ravenna;Marina di Ravenna;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13261;
13103;Bagno Medusa;51b;;;Comacchio;Lido degli Scacchi;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13103;
13069;Bagno venezia;;info@bagnovenezia.com;;Cesenatico;Cesenatico;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13069;
13160;Bagno Spina;48;spinabeach48@gmail.com;www.bagnospina.com;Comacchio;Lido di Spina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13160;
13161;Bagno Las Vegas;49;lasvegas49@libero.it;;Comacchio;Lido di Spina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13161;
12921;Bagno Everest;98;informazioni@bagnoeverest.it;http://www.bagnoeverest.it/;Cervia;Pinarella;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12921;
12859;Bagno Miami;282;info@hotelmiamibeach.com;http://www.hotelmiamibeach.com/;Cervia;Milano Marittima;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12859;
13724;Bagno Nettuno;122/a;;http://www.centrovacanzericcione.it/;Riccione;Riccione;02/07/2014 22:00;02/07/2014 22:00;http://bagnialmare.com/admin/bagni/bagno/13724;
13364;Bagno GoGo;2;info.bagnogogo@gmail.com;;Ravenna;Lido di Classe;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13364;
13340;Bagno Azzurra;;info@bagniazzurra.it;http://www.bagniazzurra.it/;Ravenna;Lido Adriano;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13340;
13255;Bagno Associazione Nazionale Marinai d'Italia (A.N.M.I.);;;;Ravenna;Marina di Ravenna;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13255;
13686;Bagno Giulia;85;info@bagnogiulia85.com;http://www.bagnogiulia85.com/;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13686;
13294;Bagno Zanzibar;;;http://www.zanzibarbeach.it/;Ravenna;Marina di Ravenna;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13294;
12812;Bagno Lido Beach;219;info@lidobeachcervia.com;http://www.lidobeachcervia.com/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12812;
12808;Bagno Azzurro;213/214;bagnoazzurro@libero.it;http://www.bagnoazzurro.com/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12808;
12806;Bagno Italia;211;info@bagnoitalia211.com;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12806;
12793;Bagno Daniele;197/198;bagnodaniele@libero.it;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12793;
12792;Bagno Ulisse;195/196;bagnoulisse195@hotmail.it;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12792;
13389;Bagno Hotel Asiago;;hotelasiago@libero.it;;Ravenna;Lido di Savio;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13389;
13528;Bagno Sandro;117 sud;;;Rimini;Rivazzurra;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13528;
12771;Bagno Bologna;160;info@bagnobologna.it;http://www.bagnobologna.it/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12771;
13397;Bagno Margarita;;;;Ravenna;Lido di Savio;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13397;
13825;Bagno da Gigi;93;michele@bagno93.it;http://www.bagno93.it/;Bellaria - Igea Marina;Igea Marina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13825;
13335;Bagno Wave;;;http://www.bagnowave.com;Ravenna;Punta Marina Terme;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13335;
12782;Bagno Sauro;177/178;;http://bagnosaurocervia.it/;Cervia;Cervia;02/07/2014 22:00;08/07/2014 13:58;http://bagnialmare.com/admin/bagni/bagno/12782;
13527;Bagno Attilio;116 sud;;;Rimini;Rivazzurra;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13527;
13401;Bagno Nettuno;;;;Ravenna;Lido di Savio;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13401;
12763;Bagno Medusa;146;info@bagnomedusa.com;http://www.bagnomedusa.com/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12763;
13605;Bagno Renato;68 nord;;;Rimini;Torre Pedrera;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13605;
13769;Bagno Via C. Colombo;30;;;Bellaria - Igea Marina;Igea Marina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13769;
12765;Bagno Olimpia;149;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12765;
12930;Bagno Adriasol;111;;;Cervia;Pinarella;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12930;
12940;Bagno Centrale;125;;;Cervia;Pinarella;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12940;
12954;Bagno adriana birimbao beach;;info@birimbaobeach.it;www.birimbaobeach.it;Cesenatico;Valverde;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12954;
13618;Bagni Mario;5;;;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13618;
13822;Bagno Mario;90;;;Bellaria - Igea Marina;Igea Marina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13822;
12770;Bagno Isola;159;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12770;
12802;Bagno Keko Beach;207;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12802;
12809;Bagno Moreno;215;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12809;
13006;Bagno giorgio;;bagno.giorgio@alice.it;;Cesenatico;Valverde;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13006;
13413;Bagno Fausto;1 sud;;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13413;
13617;Bagni Kico;4;;;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13617;
12858;Bagno Papeete Beach;280bis/281;info@papeetebeach.com;http://www.papeetebeach.com/;Cervia;Milano Marittima;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12858;
13429;Bagno Gastone;19 sud;;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13429;
13425;Bagno Oasi;15 sud;;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13425;
13507;Bagno Loretta 99;99;;http://www.bagno99.com/;Rimini;Marebello;02/07/2014 22:00;02/07/2014 22:00;http://bagnialmare.com/admin/bagni/bagno/13507;
13466;Bagno Primo;56 sud;;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13466;
13619;Bagni Luca;12;bagniluca12riccione@alice.it;;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13619;
13620;Bagni Guerrino;16;;;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13620;
13621;Bagni Mario;17;;;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13621;
13684;Bagno Aldo;83;;;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13684;
12768;Bagno Casadei;153;fabiocantelli@alice.it;http://www.bagnocasadei.com/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12768;
12764;Bagno Tino;148;a.farnedi@libero.it;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12764;
12766;Bagno Luigi;150;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12766;
12767;Bagno Saretina;152;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12767;
12772;Bagno Gianni;162;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12772;
12773;Bagno Martini;163;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12773;
12775;Bagno Soleluna;165;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12775;
12777;Bagno Souvenir;168;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12777;
13622;Bagni Pedra del Sol;18;;;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13622;
12780;Bagno I Figli del Sole;174;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12780;
12785;Bagno Marco;184;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12785;
12791;Bagno Oba Oba Beach;194;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12791;
13421;Bagno Augusto;11 sud;;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13421;
13422;Bagno Azzurro;12 sud;;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13422;
13467;Bagno New Beach;57 sud;info@newbeach57.com;http://www.newbeach57.com/;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13467;
13487;Bagno Luciano;79 sud;;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13487;
13439;Bagno Palm Beach;29 sud;info@lucafoschi.it;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13439;
12787;Bagno Lina;187;bagnolina187@virgilio.it;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12787;
12783;Bagno Fantini Club;179/182;info@fantiniclub.com;http://www.fantiniclub.com/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12783;
12781;Bagno Dover;175/176;info@bagnodover.com;http://www.bagnodover.com/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12781;
12779;Bagno Romagnolo;172/173;info@summerdream.it;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12779;
12776;Bagno Montanari - Praia do Jacarè;167;sergino411@libero.it;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12776;
12774;Bagno Renato;164;magnani@bagnorenato.it;http://www.bagnorenato.it/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12774;
13029;Bagno milano villamarina;;;;Cesenatico;Villamarina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13029;
12788;Bagno Spiaggia 188;188;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12788;
12789;Bagno Anita;190;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12789;
12790;Bagno Ben;191;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12790;
12795;Bagno Flores;200;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12795;
12801;Bagno Sirtaki;206;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12801;
12803;Bagno Aurora;208;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12803;
12804;Bagno Miluna Beach;209;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12804;
12805;Bagno Cervia;210;;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12805;
13635;Bagni Secondo;32;spiaggia32riccione@libero.it;http://www.spiaggia32riccione.it/;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13635;
12807;Bagno Imperiale;212;info@bagnoimperiale.com;http://www.bagnoimperiale.com/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12807;
12800;Bagno Bar A Onda;205;maicol23@libero.it;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12800;
12799;Bagno Mercuriali;204;bagnomercuriali@libero.it;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12799;
12798;Bagno Solo Sole;203;info@bagnosolosole.com;;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12798;
12797;Bagno Silverio;202;info@bagnosilverio.it;http://www.bagnosilverio.it/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12797;
12796;Bagno Savini;201;info@bagnosavini.it;http://www.bagnosavini.it/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12796;
13051;Bagno snoopy;;;;Cesenatico;Valverde;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13051;
13220;Bagno Palm Beach;;fetsabfar@gmail.com;;Ravenna;Casal Borsetti;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13220;
13223;Bagno Ventaglio;;riccardo.ventaglio@alice.it;;Ravenna;Casal Borsetti;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13223;
13232;Bagno Diana;;bagnodiana@gmail.com;;Ravenna;Marina Romea;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13232;
13233;Bagno Graziella;;info@bagnograziella.com;http://www.bagnograziella.com;Ravenna;Marina Romea;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13233;
13149;Bagno Haiti;37;info@campingmarepineta.com;www.campingmarepineta.com;Comacchio;Lido di Spina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13149;
13154;Bagno Montecarlo;42;info@bagnomontecarlo.it;www.bagnomontecarlo.it;Comacchio;Lido di Spina;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13154;
13190;Bagno Play ground beach;16;bottogian@gmail.com;www.playgroundbeach.com;Comacchio;Lido di Volano;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13190;
13198;Bagno Levante;68;bagnoristorante68@libero.it;www.bagnoristorantelevante68.it;Comacchio;Porto Garibaldi;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13198;
13488;Bagno Lamberto;80 sud;;http://www.bagno80.com;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13488;
13244;Bagno Pineta;;info@bagnopineta.it;http://www.bagnopineta.it;Ravenna;Marina Romea;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13244;
13257;Bagno Big Mama;;info@bigmamabeach.it;http://www.bigmamabeach.it;Ravenna;Marina di Ravenna;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13257;
13623;Bagno 19 Beach;19;;;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13623;
13199;Bagno Venere Beach Family Village;69;;www.bagnovenere.com;Comacchio;Porto Garibaldi;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13199;
12814;Bagno Cerviamare;222/226;info@cerviamare.com;http://cerviamare.com/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12814;
12813;Bagno Franco;220/221;info@bagnofranco.it;http://www.bagnofrancocervia.it/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12813;
12810;Bagno Gildo;216;bagnogildo@agenzialewa.com;http://www.agenzialewa.com/bagnogildo/;Cervia;Cervia;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12810;
13270;Bagno Luana Beach;;rickydezordo@gmail.com;;Ravenna;Marina di Ravenna;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13270;
13285;Bagno Peter Pan;;info@peterpan36.com;http://www.peterpan36.com;Ravenna;Marina di Ravenna;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13285;
13295;Bagno 4 Venti;;riccardo75@email.it;;Ravenna;Punta Marina Terme;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13295;
13296;Bagno Angolo B;;mava@bagnibologna.it;http://www.bagnibologna.it;Ravenna;Punta Marina Terme;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13296;
13318;Bagno Miramare Lido;;;;Ravenna;Punta Marina Terme;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13318;
13333;Bagno Vela;;bagnovela@inwind.it;http://www.bagnovela.it;Ravenna;Punta Marina Terme;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13333;
13339;Bagno Arcobaleno;;info@bagnoarcobaleno.it;http://www.bagnoarcobaleno.it/;Ravenna;Lido Adriano;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13339;
13347;Bagno La Plage;;;http://www.lidolaplage.it/home/;Ravenna;Lido Adriano;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13347;
13352;Bagno Oasi;;info@bagno-oasi.it;http://www.bagno-oasi.it;Ravenna;Lido Adriano;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13352;
13308;Bagno Il David;;;;Ravenna;Punta Marina Terme;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13308;
13361;Bagno Albatros;12;info@bagnoalbatros.it;http://www.bagnoalbatros.it;Ravenna;Lido di Classe;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13361;
13372;Bagno Vanni;28;bagno.vanni@libero.it;http://www.bagnovanni.com;Ravenna;Lido di Classe;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13372;
13375;Bagno Benouse Club;16;waikikibeach16@gmail.com;http://www.bagnowaikikibeach.it;Ravenna;Lido di Classe;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13375;
13383;Bagno Coco Beach;;;;Ravenna;Lido di Savio;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13383;
13392;Bagno Kilauea;;;http://kilaueasummerbeach.it/;Ravenna;Lido di Savio;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13392;
13495;Bagno La Playa;85 sud;;;Rimini;Bellariva;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13495;
13473;Bagno Dario;64 sud;umberto64@libero.it;http://www.riminispiaggia64.it;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13473;
13469;Bagno Tipi da Spiaggia;62 sud;info@tipidaspiaggia.net;http://www.tipidaspiaggia.net;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13469;
13638;Bagni Nemo;35;;;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13638;
13486;Bagno Guido e Luca;78 sud;;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13486;
13485;Bagno Hedonism;76 sud;hedonism@libero.it;;Rimini;Rimini;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13485;
12960;Bagno ambasciata;;posta@bagnoambasciata.it;http://www.bagnoambasciata.it;Cesenatico;Cesenatico;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12960;
12962;Bagno andrea doria;;;;Cesenatico;Cesenatico;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/12962;
13672;Bagno 71;71;info@bagno71riccione.it;http://www.bagno71riccione.it/;Riccione;Riccione;02/07/2014 22:00;;http://bagnialmare.com/admin/bagni/bagno/13672;
